Giá,Diện tích,Mã tin,Mặt tiền,Đường trước nhà,Số tầng,Số phòng,Số toilet,Nội thất Copy
7.2,58.0,202233,1,1,1,1,1,không
4.1,52.0,202232,1,1,1,1,1,không
2.85,33.0,202224,1,1,5,1,3,không
3.3,41.0,202222,4,2,4,4,3,đầy đủ
5.1,46.0,202221,4,3,5,5,4,đầy đủ
2.1,25.0,202220,1,1,1,1,1,không
3.25,46.0,202219,4,4,4,6,4,không
3.25,46.0,202218,4,4,4,4,4,không
2.85,38.0,202213,1,1,1,1,1,không
3.3,40.0,198806,1,1,1,1,1,không
3.4,38.0,198804,1,1,1,1,1,không
3.15,35.0,198670,1,1,1,1,1,không
5.6,48.0,198663,1,1,1,1,1,không
9.8,142.0,198455,1,1,1,1,1,không
3.2,52.0,202212,1,1,1,1,1,không
7.5,60.0,202209,6,5,5,6,5,không
7.0,0.0,202208,1,1,1,1,1,không
200.0,500.0,202205,10,1,3,1,1,không
0.0,0.0,202189,1,1,1,1,1,không
3.7,40.0,202188,6,1,5,1,1,không
3.75,39.0,202184,6,1,5,1,1,không
3.2,33.0,202177,9,2,4,3,3,cơ bản
8.1,60.0,202175,5,5,4,3,3,đầy đủ
6.9,42.0,202173,3,4,4,3,1,đầy đủ
4.55,32.0,202172,5,1,5,1,1,không
4.0,35.0,202170,1,1,1,1,1,không
4.6,32.0,202168,5,1,5,1,1,không
3.15,36.0,202146,1,1,1,1,1,không
2.0,33.0,202137,3,3,4,2,1,không
2.0,26.0,202136,1,1,1,1,1,không
1.9,25.0,202129,1,1,1,1,1,không
2.8,56.0,202126,1,1,1,1,1,không
2.67,43.0,202125,4,2,3,2,2,cơ bản
2.05,25.0,202121,1,1,1,1,1,không
2.6,0.0,202120,1,1,1,1,1,không
3.0,54.0,202117,4,1,1,1,1,không
6.5,55.0,202106,5,1,5,1,1,không
3.3,37.0,198756,4,1,5,1,1,không
3.4,41.0,202099,1,1,1,1,1,không
3.2,36.0,202096,1,1,1,1,1,không
3.8,45.0,202094,4,4,4,3,1,đầy đủ
1.7,20.0,202090,1,1,1,1,1,không
3.9,42.0,202087,4,3,4,4,3,đầy đủ
3.9,42.0,202088,4,3,4,4,3,đầy đủ
11.5,64.0,202084,1,1,1,1,1,không
2.45,30.0,202083,1,1,1,1,1,không
2.68,35.0,200594,1,1,1,1,1,không
1.65,30.0,201165,1,1,1,1,1,không
55.0,380.0,200162,1,1,1,1,1,không
1.9,50.0,201176,1,1,1,1,1,không
3.35,0.0,202082,1,1,5,4,1,không
5.8,55.0,202078,6,1,4,5,5,không
7.8,56.0,202076,5,5,5,2,1,đầy đủ
2.0,25.0,202071,3,4,3,3,1,đầy đủ
4.2,34.0,202070,4,5,4,3,3,đầy đủ
2.05,24.0,202066,3,4,3,3,1,đầy đủ
2.5,34.0,202063,4,1,4,4,3,không
5.0,46.0,202058,1,1,4,1,1,không
3.2,40.0,202051,5,4,5,5,3,không
6.3,46.0,202050,5,4,1,1,1,không
7.85,58.0,202048,1,1,1,1,1,không
2.8,30.0,202040,1,1,1,1,1,không
3.4,36.0,202035,1,1,1,1,1,không
9.5,88.0,202085,1,1,1,1,1,không
2.45,40.0,202033,1,1,1,1,1,không
8.1,75.0,202032,1,1,1,1,1,không
8.2,0.0,202028,1,1,1,1,1,không
2.65,132.0,201303,1,1,1,1,1,không
3.1,145.0,201112,1,1,1,1,1,đầy đủ
4.7,47.0,202025,1,1,1,1,1,không
3.85,41.0,202009,3,4,4,3,1,đầy đủ
5.5,50.0,201986,1,1,1,1,1,không
7.8,50.0,201983,1,1,1,1,1,không
16.8,75.0,201973,4,1,5,1,1,không
2.0,27.0,201960,1,1,4,3,1,không
3.0,30.0,201959,1,1,1,1,1,không
8.7,48.0,201954,1,1,1,1,1,không
3.65,52.0,201935,1,1,1,1,1,không
3.35,42.0,201931,1,1,1,1,1,không
0.0,0.0,201919,1,1,5,1,1,không
2.25,42.0,201917,1,1,1,1,1,không
7.5,50.0,201916,4,1,1,1,1,không
8.0,33.0,201915,3,15,6,1,1,không
5.1,100.0,201913,5,1,4,6,1,không
3.1,0.0,201911,1,1,5,3,4,không
5.3,100.0,201907,1,1,1,1,1,không
2.65,35.0,201901,1,1,1,1,1,không
3.65,38.0,201136,4,3,4,3,1,đầy đủ
1.98,25.0,201875,1,1,1,1,1,không
7.98,62.0,201865,1,1,1,1,1,không
2.75,30.0,201839,1,4,5,3,3,đầy đủ
2.6,30.0,201836,1,1,1,1,1,không
7.9,139.0,201834,5,7,2,3,2,không
3.45,45.0,201816,1,1,1,1,1,không
3.55,43.0,201814,1,1,1,1,1,không
4.28,48.0,201800,1,1,4,4,1,không
2.95,30.0,201799,4,3,4,2,1,đầy đủ
4.1,36.0,201771,4,1,5,1,4,không
3.85,50.0,201763,1,1,1,1,1,không
2.95,30.0,201179,1,1,5,1,1,không
9.8,50.0,201174,1,1,1,1,1,không
6.0,58.0,201760,1,1,1,1,1,không
2.5,34.0,201759,1,1,1,1,1,không
3.15,34.0,201758,1,1,1,1,1,không
5.0,37.0,201757,3,4,5,3,1,đầy đủ
3.1,66.0,201740,5,1,4,1,1,không
4.2,95.0,201739,5,1,3,1,1,không
1.9,30.0,167107,4,9,2,3,1,không
0.0,0.0,201713,1,1,1,1,1,không
7.5,90.0,201712,1,1,1,1,1,không
3.1,35.0,200046,1,1,1,1,1,không
1.95,40.0,200206,1,1,2,1,1,không
850.0,0.0,200233,1,1,3,1,1,không
2.9,32.0,200582,1,1,3,1,1,không
2.15,25.0,200653,1,1,5,1,1,không
6.3,48.0,201710,1,1,1,1,1,không
2.7,32.0,201709,4,3,4,2,1,đầy đủ
0.0,42.0,201708,1,1,1,1,1,không
10.95,55.0,201705,1,1,1,1,1,không
0.0,115.0,201703,7,3,7,28,1,không
18.5,115.0,201700,7,3,7,28,1,không
4.3,50.0,201699,1,1,4,4,1,không
5.5,55.0,201695,4,1,5,9,4,không
5.5,55.0,201693,4,1,5,9,4,không
2.05,25.0,201691,1,1,1,1,1,không
6.8,240.0,200994,1,1,6,1,5,không
7.6,46.0,200604,1,4,4,4,5,đầy đủ
5.6,68.0,200225,1,1,4,1,1,không
3.0,0.0,199923,1,1,4,1,4,không
2.9,35.0,199901,1,1,4,1,1,không
2.9,37.0,199157,1,1,1,1,1,không
3.2,37.0,201676,7,4,3,3,3,không
3.0,38.0,201669,1,1,1,1,1,không
5.5,46.0,201649,1,1,1,1,1,không
2.93,51.0,201642,1,15,1,1,1,không
3.35,35.0,201629,6,1,5,5,1,không
15.0,81.0,201628,1,1,1,1,1,không
12.0,80.0,201626,7,20,5,1,1,không
7.5,90.0,201624,1,1,1,1,1,không
2.1,0.0,201621,1,1,1,1,1,không
2.25,0.0,201620,1,1,1,1,1,không
2.3,0.0,201613,1,1,1,1,1,không
8.3,84.0,201611,1,1,1,1,1,không
2.45,0.0,201610,1,1,1,1,1,không
15.4,106.0,201608,6,8,5,5,5,không
1.35,22.0,201607,1,1,1,1,1,không
5.0,37.0,201604,3,4,5,3,1,đầy đủ
2.38,0.0,201601,1,1,5,3,4,không
5.0,38.0,201599,3,4,5,3,1,đầy đủ
0.0,35.0,201598,4,3,4,3,3,không
4.05,55.0,199132,5,1,4,6,1,không
12.0,68.0,199207,1,7,5,8,1,không
8.5,60.0,199326,1,7,4,6,1,không
4.3,70.0,199416,5,7,4,6,1,không
4.3,68.0,199467,5,7,4,6,1,không
9.8,50.0,199779,5,7,5,8,1,không
0.0,0.0,199976,5,7,7,1,1,không
3.85,58.0,200601,5,1,4,6,1,không
14.5,102.0,200724,5,5,4,6,1,không
41.0,82.0,200790,5,1,6,1,1,không
16.8,100.0,201579,15,10,4,1,1,đầy đủ
0.0,35.0,201574,1,1,1,1,1,không
5.9,50.0,200852,1,3,5,6,1,không
2.25,30.0,201572,1,1,1,1,1,không
4.35,50.0,201567,1,1,4,4,3,đầy đủ
3.9,48.0,198372,4,1,4,7,1,không
5.5,45.0,201553,4,2,4,2,3,không
0.0,0.0,201549,1,1,1,1,1,không
4.5,35.0,201543,4,1,3,3,1,đầy đủ
4.0,32.0,200243,3,4,5,4,4,không
3.4,46.0,200189,3,10,2,2,1,không
2.75,59.0,200063,4,50,5,4,4,không
2.3,92.0,199679,6,5,2,2,2,không
1.75,20.0,200691,3,2,4,2,2,không
3.6,58.0,200686,5,3,5,4,4,không
5.2,42.0,200855,4,3,5,4,4,không
3.35,33.0,200863,4,3,4,4,4,không
14.5,46.0,201540,4,1,5,1,1,không
9.3,122.0,201539,12,6,3,5,5,không
1.9,30.0,201537,1,2,3,3,2,không
2.9,25.0,201533,4,4,3,2,1,đầy đủ
3.1,37.0,201532,1,1,1,1,1,không
4.35,47.0,201512,1,1,4,4,1,không
2.2,0.0,201510,1,1,5,1,1,không
2.9,37.0,201507,6,1,5,1,1,không
0.0,0.0,201501,1,1,1,1,1,không
7.75,99.0,200957,6,1,3,3,4,không
4.65,36.0,200497,5,3,6,4,5,đầy đủ
5.5,55.0,200249,1,1,5,4,5,đầy đủ
0.0,0.0,200022,5,8,4,4,1,đầy đủ
4.4,36.0,199823,1,1,5,1,1,đầy đủ
3.4,38.0,199141,1,1,4,3,1,không
10.8,75.0,201499,1,1,1,1,1,không
2.65,33.0,201482,6,1,4,3,1,không
19.0,170.0,201476,9,1,1,1,1,không
7.5,65.0,201474,4,1,1,1,1,không
9.9,50.0,197328,5,8,6,1,1,đầy đủ
4.0,53.0,201473,4,5,4,1,1,đầy đủ
2.3,0.0,201466,1,1,5,1,1,không
3.5,35.0,201464,1,1,1,1,1,không
3.2,0.0,201462,1,1,5,3,4,không
11.8,60.0,201450,5,6,6,8,8,không
2.7,27.0,200677,1,1,1,1,1,không
19.9,70.0,200682,1,1,8,1,1,không
1.9,20.0,201447,1,1,1,1,1,không
2.45,33.0,201444,1,1,1,1,1,không
3.9,35.0,201441,3,4,4,3,1,đầy đủ
9.5,50.0,201430,1,1,1,1,1,không
2.0,25.0,201420,1,1,1,1,1,không
10.9,56.0,201410,1,1,1,1,1,không
3.2,31.0,201409,1,1,1,1,1,không
3.9,57.0,201400,3,4,3,3,1,đầy đủ
12.0,55.0,201370,4,8,8,12,12,đầy đủ
55.0,125.0,201361,1,1,1,1,1,không
3.89,40.0,196086,1,1,1,1,1,không
5.4,45.0,196085,1,1,1,1,1,không
6.2,48.0,196082,1,1,1,1,1,không
6.8,55.0,199169,1,1,1,1,1,đầy đủ
2.1,33.0,201359,1,1,1,1,1,không
6.0,40.0,201347,1,1,1,1,1,không
3.8,35.0,201341,4,3,5,4,5,không
8.45,52.0,201329,6,6,5,4,4,đầy đủ
8.1,98.0,201326,1,1,1,1,1,không
1.9,30.0,201313,4,3,3,1,1,cơ bản
6.0,60.0,201311,5,5,5,4,1,không
4.8,40.0,201309,4,5,6,3,1,cơ bản
3.68,42.0,201307,4,4,4,1,1,không
4.85,43.0,201298,1,1,1,1,1,không
3.7,22.0,201297,1,1,1,1,1,không
14.5,93.0,201295,1,1,5,1,1,không
3.45,0.0,201291,1,1,1,1,1,không
3.9,60.0,201285,3,4,3,3,1,đầy đủ
3.45,0.0,201270,1,1,1,1,1,không
3.6,33.0,201268,1,1,4,4,1,không
6.3,40.0,198590,1,1,1,1,1,không
7.6,53.0,198733,5,1,5,1,1,không
6.3,40.0,198588,1,1,1,1,1,không
5.0,55.0,197911,6,3,4,1,1,không
1.9,22.0,197828,1,1,4,1,3,không
3.6,46.0,200437,5,1,5,1,1,không
4.3,45.0,201258,1,1,4,4,1,không
3.3,52.0,201259,1,1,1,1,1,không
3.5,35.0,201249,1,1,4,4,1,không
3.6,0.0,201246,1,1,1,1,1,không
0.0,48.0,201243,1,1,1,1,1,không
31.0,100.0,201237,1,1,1,1,1,không
3.6,80.0,201225,5,1,3,1,1,không
3.1,37.0,201205,1,1,1,1,1,không
5.9,36.0,201197,1,1,4,1,1,không
4.4,46.0,201187,4,7,4,3,2,không
7.5,50.0,201185,1,1,1,1,1,không
7.3,60.0,201183,1,1,1,1,1,không
2.9,30.0,199238,1,1,1,1,1,không
10.7,71.0,200330,1,1,1,1,1,không
13.5,73.0,200341,1,1,1,1,1,không
15.9,139.0,198276,1,1,1,1,1,không
10.0,48.0,199761,1,1,1,1,1,không
9.5,108.0,198507,1,1,1,1,1,không
19.0,36.0,198648,1,1,1,1,1,không
10.0,90.0,198512,1,1,1,1,1,không
5.7,50.0,199116,1,1,1,1,1,không
19.5,60.0,198651,1,1,1,1,1,không
3.6,30.0,199235,1,1,1,1,1,không
8.7,163.0,199114,1,1,1,1,1,không
5.9,72.0,198150,1,1,1,1,1,không
3.9,32.0,198316,1,1,5,5,1,không
15.2,60.0,198313,1,1,1,1,1,không
12.3,50.0,198275,1,1,1,1,1,không
3.68,33.0,198012,4,3,5,5,5,không
5.5,42.0,197732,1,1,1,1,1,không
3.65,36.0,198375,1,1,1,1,1,không
3.45,38.0,198377,1,1,1,1,1,không
16.5,75.0,198977,1,1,1,1,1,không
6.15,45.0,198969,1,1,1,1,1,không
4.0,27.0,198919,1,1,1,1,1,không
4.3,40.0,198917,1,1,4,1,1,không
4.4,30.0,201177,1,1,1,1,1,không
1.8,19.0,201172,1,1,5,1,1,không
2.6,32.0,201171,4,3,4,3,3,không
3.4,36.0,201166,3,3,4,4,3,không
4.75,66.0,201162,1,1,3,1,1,không
5.0,48.0,201157,9,1,7,1,1,không
2.1,40.0,197759,1,1,5,1,1,không
2.3,41.0,197501,1,1,5,1,1,không
2.2,37.0,198105,1,1,5,3,4,không
1.8,38.0,198073,4,1,5,1,1,không
1.35,15.0,201139,1,1,1,1,1,không
4.8,30.0,201134,5,1,5,9,4,không
3.68,0.0,201129,1,1,1,1,1,không
3.85,0.0,201121,1,1,1,1,1,không
2.65,0.0,201117,1,1,1,1,1,không
2.65,0.0,201116,1,1,1,1,1,không
3.5,46.0,201108,1,1,5,1,1,không
2.55,40.0,197673,4,3,4,4,4,không
18.6,165.0,199172,11,12,4,5,5,không
18.8,220.0,199462,12,16,3,4,4,không
10.5,60.0,199916,4,6,4,4,4,không
3.8,40.0,199314,3,5,5,4,5,không
13.5,100.0,199075,5,16,6,5,5,không
7.3,77.0,197641,5,16,5,4,4,không
8.99,85.0,151614,5,8,5,4,5,không
5.7,50.0,198281,5,12,5,4,5,không
5.0,45.0,196101,3,8,3,3,3,không
6.8,65.0,201107,4,8,3,4,3,không
3.0,60.0,201103,5,1,4,1,1,không
5.0,100.0,201101,5,1,4,6,1,không
8.45,50.0,201099,1,1,1,1,1,không
8.2,78.0,198219,1,1,1,1,1,không
5.0,60.0,197918,1,1,1,1,1,không
11.0,70.0,197375,1,1,1,1,1,không
7.9,55.0,193981,5,7,6,7,1,không
3.95,46.0,162067,1,1,1,1,1,không
1.75,25.0,135541,1,1,1,1,1,không
3.0,39.0,132528,1,1,1,1,1,không
3.1,44.0,183395,1,1,1,1,1,không
7.55,45.0,193974,1,1,1,1,1,không
4.3,57.0,201097,6,4,4,7,3,không
3.4,40.0,201078,4,3,4,3,3,không
1.85,26.0,201075,1,1,1,1,1,không
4.55,30.0,201072,1,1,5,3,1,không
4.55,30.0,201069,1,1,5,3,1,không
3.9,35.0,201065,3,4,4,3,1,đầy đủ
5.5,52.0,201063,1,1,1,1,1,không
1.65,30.0,201052,1,1,1,1,1,không
6.8,56.0,198353,4,5,5,4,4,không
1.75,35.0,197866,3,2,4,3,4,không
3.05,105.0,197808,4,4,3,4,3,không
10.1,52.0,197669,7,13,4,4,3,không
27.0,155.0,198514,7,20,7,1,1,không
3.9,50.0,199603,4,10,3,3,3,không
1.55,30.0,201049,1,3,1,1,1,không
2.7,36.0,201030,1,2,4,3,3,đầy đủ
5.3,30.0,201016,1,1,1,1,1,không
4.35,40.0,201007,4,4,4,4,4,không
2.4,32.0,201005,3,3,4,3,3,không
3.95,32.0,201002,1,1,1,1,1,không
7.75,60.0,201001,1,1,1,1,1,không
0.0,0.0,199759,1,1,1,1,1,không
5.25,79.0,200990,5,4,4,1,1,không
4.65,55.0,200969,5,1,5,6,1,không
4.65,55.0,200966,1,1,1,1,1,không
0.0,40.0,200964,1,1,1,1,1,không
8.6,50.0,200962,1,1,1,1,1,không
2.6,56.0,200961,4,2,3,4,3,không
3.5,62.0,200958,6,2,3,3,2,không
4.35,90.0,200955,5,1,3,1,1,không
3.85,58.0,200946,5,3,4,7,3,không
1.85,26.0,200942,1,1,1,1,1,không
0.0,0.0,200941,1,1,1,1,1,không
2.65,30.0,200939,1,1,1,1,1,không
2.9,28.0,200933,3,4,4,3,1,đầy đủ
4.0,45.0,200931,4,3,4,4,3,đầy đủ
5.5,41.0,200928,1,1,4,4,1,không
2.0,43.0,200925,3,1,1,1,1,không
5.5,43.0,200921,1,1,4,1,1,không
4.0,42.0,200919,5,3,4,4,1,đầy đủ
5.95,43.0,198489,4,4,5,4,1,đầy đủ
1.83,40.0,200908,5,1,4,1,1,không
0.0,0.0,200893,1,1,1,1,1,không
17.5,64.0,200885,3,4,6,3,1,đầy đủ
4.5,50.0,147530,4,5,4,4,3,không
8.9,62.0,189584,4,5,4,2,1,không
5.28,110.0,145311,4,5,4,4,3,đầy đủ
3.25,28.0,161049,4,4,5,3,3,không
8.1,70.0,185139,12,5,5,5,4,không
3.5,35.0,170232,3,4,5,3,4,không
5.15,55.0,152922,4,6,5,4,3,không
2.2,25.0,150243,3,6,5,3,3,đầy đủ
4.48,50.0,149146,5,3,5,6,5,đầy đủ
4.4799999999999995,45.0,149588,5,3,5,6,4,đầy đủ
4.95,64.0,150889,6,5,4,4,3,đầy đủ
3.65,40.0,153892,6,3,5,3,4,không
3.37,45.0,155764,4,3,4,2,3,không
7.75,87.0,163534,5,6,3,2,2,không
3.7,64.0,165673,4,4,5,6,6,không
4.2,1.0,173045,5,3,6,5,5,không
2.98,40.0,156978,3,3,3,3,3,không
6.45,50.0,145684,5,5,3,3,4,đầy đủ
98.0,54.0,147065,4,5,4,4,3,đầy đủ
2.6,30.0,200880,4,3,4,4,3,không
2.98,40.0,157584,4,3,3,3,3,không
4.95,64.0,160447,6,5,4,4,3,không
0.0,0.0,200869,1,1,1,1,1,không
3.0,60.0,200868,6,1,3,2,1,không
2.4,26.0,200860,3,3,6,4,4,không
16.0,30.0,200843,3,10,4,3,2,không
4.45,45.0,200825,6,3,5,1,1,đầy đủ
9.7,43.0,200818,6,12,5,1,1,không
2.45,0.0,200796,1,1,1,1,1,không
2.0,30.0,200794,1,1,1,1,1,không
2.0,30.0,200793,1,1,1,1,1,không
3.6,30.0,200789,1,1,1,1,1,không
4.55,47.0,200785,1,1,4,1,1,không
3.5,40.0,200782,4,1,4,1,1,không
3.5,39.0,150021,6,15,5,4,1,đầy đủ
8.8,90.0,198007,5,50,5,4,1,cơ bản
5.35,48.0,198497,4,12,4,4,1,cơ bản
4.5,65.0,198496,5,5,4,5,1,cơ bản
243.0,149.0,200777,7,17,3,4,4,không
3.5,32.0,200778,4,1,1,1,1,không
1.98,20.0,200775,3,2,4,3,3,không
3.15,30.0,200774,3,6,3,3,1,không
14.0,160.0,200772,7,6,3,5,4,không
0.0,0.0,200762,1,1,1,1,1,không
3.1,46.0,200760,4,3,5,1,1,đầy đủ
6.2,55.0,200759,3,4,5,3,1,đầy đủ
8.2,50.0,200757,6,10,5,4,4,đầy đủ
3.3,50.0,200756,1,1,1,1,1,không
1.5,21.0,200755,3,4,2,3,1,đầy đủ
3.0,31.0,200750,4,3,4,1,1,đầy đủ
23.0,116.0,200746,1,1,4,6,4,không
4.1,41.0,200741,3,1,4,8,3,không
4.1,41.0,200740,3,1,4,8,3,không
8.2,50.0,200733,6,10,5,4,4,đầy đủ
23.0,116.0,200726,6,17,4,4,6,không
4.6,59.0,200715,6,5,3,4,3,đầy đủ
3.3,40.0,200714,1,1,5,4,1,không
3.45,34.0,200711,1,1,1,1,1,không
5.0,74.0,200710,4,3,4,5,4,không
23.0,116.0,200707,1,1,4,4,5,không
4.1,28.0,199047,4,3,5,2,3,đầy đủ
2.8,30.0,198758,4,2,5,3,4,đầy đủ
10.0,52.0,199725,4,4,6,4,6,đầy đủ
11.0,56.0,199709,5,6,6,4,6,đầy đủ
4.15,27.0,199992,3,2,4,2,1,đầy đủ
25.0,116.0,200698,1,1,1,1,1,không
0.0,0.0,200694,1,1,1,1,1,không
35.5,90.0,197161,8,12,5,1,1,đầy đủ
42.9,80.0,197967,5,16,3,1,1,đầy đủ
6.3,55.0,198278,5,5,1,1,1,đầy đủ
3.2,34.0,200688,4,3,5,1,1,đầy đủ
3.45,0.0,200687,1,1,1,1,1,không
45.0,200.0,200685,1,1,1,1,1,không
3.5,45.0,200678,1,1,1,1,1,không
2.7,30.0,200665,1,1,1,1,1,không
2.39,28.0,200662,1,1,1,1,1,không
5.89,86.0,200655,4,3,5,1,1,đầy đủ
190.0,140.0,200654,6,18,4,4,4,không
3.2,30.0,200648,4,3,4,3,3,không
3.0,60.0,200639,6,1,3,3,3,không
2.9,27.0,200625,1,1,1,1,1,không
23.0,150.0,200611,1,1,1,1,1,không
7.0,40.0,200608,1,1,1,1,1,không
2.6,27.0,200603,1,1,1,1,1,không
5.0,50.0,200602,4,1,5,6,1,không
2.7,51.0,200600,1,1,1,1,1,không
3.0,40.0,200593,4,3,3,3,3,không
2.45,34.0,200591,1,1,1,1,1,không
55.0,380.0,200586,1,1,1,1,1,không
2.6,30.0,200585,1,1,1,1,1,không
2.6,30.0,200584,1,1,1,1,1,không
3.05,22.0,198153,1,1,1,1,1,không
10.5,52.0,198220,1,1,1,1,1,không
2.2,26.0,199143,1,1,1,1,1,không
1.9,28.0,199175,1,1,1,1,1,không
1.7,32.0,199178,1,1,1,1,1,không
1.9,28.0,199434,1,1,1,1,1,không
1.9,28.0,199584,1,1,1,1,1,không
2.0,36.0,199124,1,1,1,1,1,không
23.0,116.0,200583,1,1,4,6,4,không
5.1,31.0,197138,1,1,1,1,1,không
3.8,50.0,196996,1,1,1,1,1,không
4.5,50.0,198427,6,1,4,4,3,không
2.6,46.0,193509,1,1,1,1,1,không
3.15,30.0,198277,6,1,5,3,4,không
2.55,0.0,198074,3,1,3,4,3,không
2.3,35.0,198154,5,6,4,3,3,không
5.8,78.0,198223,5,1,5,4,4,đầy đủ
2.6,20.0,193353,1,1,1,1,1,không
2.45,30.0,200578,4,2,4,3,3,không
0.0,50.0,200577,1,1,1,1,1,không
11.5,74.0,200576,1,1,1,1,1,không
2.95,23.0,200574,3,4,4,3,1,đầy đủ
11.5,74.0,200572,1,1,1,1,1,không
11.5,74.0,200571,1,1,1,1,1,không
23.0,116.0,200569,6,17,4,5,6,không
26.0,116.0,200568,1,1,1,1,1,không
3.8,56.0,200565,5,3,5,6,1,không
25.0,116.0,200564,1,1,4,5,5,không
25.0,116.0,200563,1,1,1,1,1,không
2.35,20.0,200557,1,1,6,3,1,đầy đủ
2.95,27.0,200556,3,4,4,3,1,đầy đủ
3.45,34.0,200555,1,1,1,1,1,không
0.0,54.0,200553,1,1,1,1,1,không
0.0,0.0,200543,1,1,1,1,1,không
25.0,116.0,200537,6,18,4,1,1,không
2.65,33.0,200536,3,3,4,4,4,không
25.0,116.0,200533,1,1,1,1,1,không
23.0,116.0,200529,1,1,4,4,5,không
23.0,116.0,200522,1,1,1,1,1,không
4.9,50.0,197863,1,1,1,1,1,không
2.6,38.0,197940,1,1,1,1,1,không
6.8,60.0,198117,1,1,5,1,1,không
2.85,40.0,200521,1,1,1,1,1,không
4.3,58.0,200520,1,1,4,1,1,không
3.5,32.0,200515,4,1,4,1,1,không
5.2,48.0,200498,10,1,7,14,1,không
2.9,26.0,200496,1,1,5,3,1,không
3.5,39.0,200490,1,1,4,1,1,không
4.4,122.0,200487,7,1,3,1,1,không
190.0,140.0,200484,6,18,4,4,4,không
0.0,0.0,200482,1,1,1,1,1,không
25.0,116.0,200478,5,15,4,6,6,không
39.99,86.0,163755,3,6,4,4,1,không
3.8,50.0,197637,8,3,4,4,1,không
8.3,78.0,197642,4,12,4,4,1,không
4.4,35.0,197659,3,5,5,4,1,đầy đủ
3.3,20.0,197746,4,4,3,2,1,không
6.9,50.0,199787,4,3,5,6,1,không
6.6,125.0,200463,15,3,3,4,4,không
6.0,35.0,200460,1,1,1,1,1,không
3.8,52.0,200458,1,1,1,1,1,không
2.65,26.0,200457,1,1,5,1,1,không
2.9,0.0,200454,1,1,1,1,1,không
5.6,58.0,200453,1,1,1,1,1,không
4.5,65.0,200450,1,1,3,4,1,không
5.0,50.0,200449,1,1,7,1,1,không
23.0,116.0,200448,1,1,4,6,4,không
3.5799999999999996,38.0,201746,1,1,1,1,1,không
23.0,116.0,200444,1,1,1,1,1,không
23.0,116.0,200442,1,1,4,4,4,không
2.6,31.0,200440,4,3,4,3,3,không
25.0,140.0,200438,1,1,1,1,1,không
190.0,140.0,200430,6,18,4,4,4,không
2.0,19.0,200423,1,1,1,1,1,không
2.0,19.0,200406,1,1,1,1,1,không
4.0,36.0,200403,4,3,4,3,4,không
85.0,35.0,200391,1,1,1,1,1,không
8.45,29.0,200389,1,1,1,1,1,không
3.65,58.0,200386,1,1,3,1,1,không
25.0,116.0,200384,1,1,1,1,1,không
25.0,116.0,200382,1,1,1,1,1,không
3.6,30.0,200380,5,3,5,3,4,không
25.0,116.0,200372,1,1,4,5,4,không
2.0,19.0,200371,1,1,1,1,1,không
2.1,22.0,200366,4,3,4,3,1,đầy đủ
5.0,46.0,199688,4,4,4,3,1,đầy đủ
4.6,44.0,200364,1,1,4,4,1,không
3.59,36.0,200356,1,1,1,1,1,không
2.0,20.0,200352,1,1,1,1,1,không
5.5,31.0,200350,4,4,5,3,3,đầy đủ
7.0,105.0,196822,5,9,1,1,1,không
6.6,27.0,197599,1,1,1,1,1,không
8.2,46.0,197600,1,1,1,1,1,không
7.4,40.0,197120,1,1,1,1,1,không
3.75,32.0,196980,1,1,6,1,1,không
1.8,26.0,200334,1,1,1,1,1,không
4.55,48.0,200325,1,1,4,1,1,không
5.9,300.0,200323,1,1,1,1,1,không
23.0,150.0,200322,7,1,1,1,1,không
3.4,45.0,200321,1,1,1,1,1,không
5.5,55.0,200318,1,1,1,1,1,không
2.0,19.0,200307,1,1,1,1,1,không
0.0,0.0,200300,1,1,1,1,1,không
0.0,0.0,200296,1,1,1,1,1,không
25.6,116.0,200294,6,15,3,4,1,cơ bản
25.0,116.0,200292,6,11,4,7,5,cơ bản
25.0,116.0,200293,6,11,4,7,5,cơ bản
3.3,42.0,200290,1,1,1,1,1,không
2.95,35.0,200289,1,1,1,1,1,không
0.0,0.0,200288,1,1,1,1,1,không
2.25,31.0,200286,1,1,1,1,1,không
3.5,30.0,200276,3,6,5,7,4,không
25.0,116.0,200274,6,15,4,6,6,không
25.0,116.0,200269,1,1,1,1,1,không
23.0,116.0,200261,1,1,4,4,5,không
110.0,30.0,200257,1,1,1,1,1,không
5.5,42.0,200252,4,5,5,4,4,không
2.0,30.0,200248,3,3,3,5,4,cơ bản
4.3,30.0,200247,1,1,1,1,1,không
2.65,52.0,200246,4,3,3,3,2,không
2.65,52.0,200245,4,3,3,3,2,không
6.7,50.0,200241,1,1,1,1,1,không
230.0,685.0,200235,1,1,1,1,1,không
125.0,28.0,200232,1,1,1,1,1,không
2.65,26.0,200231,1,1,1,1,1,không
23.0,116.0,200227,1,1,4,4,4,không
1.9,26.0,200226,1,1,1,1,1,không
5.0,70.0,200220,1,1,4,4,1,không
28.0,33.0,200218,3,4,3,3,1,đầy đủ
4.95,24.0,200213,3,5,5,4,4,không
3.2,43.0,200204,1,1,1,1,1,không
9.36,48.0,200203,1,1,1,1,1,không
2.25,30.0,200202,1,1,1,1,1,không
2.45,27.0,200201,1,1,1,1,1,không
6.7,63.0,200197,1,1,4,3,1,đầy đủ
